AVERAGE_GENE_EXPRESSION	r0.4_C0	r0.4_C1	r0.4_C2	r0.4_C5	r0.4_C6	r0.4_C7	r0.4_C10
ACSBG2	0.0000517651930841702	0.0000766283524904215	0	0	0	0	0
CTC-503J8.6	0.00512475411533285	0.00390804597701149	0.00441347270615563	0.00825369244135534	0.00571280186964425	0.0129325410695561	0.00401606425702811
CTC-503J8.4	0.000414121544673362	0.000459770114942529	0	0	0	0	0
ACER1	0.00124236463402008	0.000919540229885057	0.000813008130081301	0	0	0.00034952813701503	0
CTB-180A7.3	0.000414121544673362	0.000459770114942529	0	0	0	0	0
CLPP	0.114245781136764	0.146360153256705	0.12137049941928	0.0875325803649001	0.0789405349259932	0.0650122334847955	0.0481927710843374
ALKBH7	0.262760120095248	0.239310344827586	0.193844367015099	0.126846220677672	0.203843157621397	0.389723872771758	0.072289156626506
PSPN	0.00160472098560928	0.00183908045977011	0.00127758420441347	0.00130321459600348	0.0018177096857959	0.00104858441104509	0
GTF2F1	0.0622735272802568	0.0644444444444444	0.0542392566782811	0.0469157254561251	0.0597247468190081	0.0461377140859839	0.0200803212851406
KHSRP	0.00797183973496221	0.0125670498084291	0.00859465737514518	0.0119461337966985	0.0160997143599065	0.0346032855644879	0
SLC25A23	0.00269179004037685	0.00176245210727969	0.00220673635307782	0.00173761946133797	0.00259672812256557	0.00034952813701503	0.00401606425702811
CRB3	0.00683300548711047	0.00406130268199234	0.00499419279907085	0.000868809730668984	0.00103869124902623	0.00034952813701503	0.00401606425702811
DENND1C	0.0399627290609794	0.0382375478927203	0.0399535423925668	0.0519113814074718	0.038691249026227	0.0286613072352324	0.0200803212851406
TUBB4A	0.000569417123925872	0.000383141762452107	0.000929152148664344	0.00130321459600348	0.00233705531030901	0	0
TNFSF9	0	0.000153256704980843	0	0.000217202432667246	0	0.00034952813701503	0
CD70	0.000517651930841702	0.010727969348659	0.00754936120789779	0.000434404865334492	0.0301220462217606	0.00209716882209018	0.00803212851405622
TNFSF14	0.00155295579252511	0.0160153256704981	0.0363530778164924	0.0419200695047785	0.0018177096857959	0.00629150646627053	0
C3	0	0	0	0	0	0	0
GPR108	0.0388756600062118	0.0695785440613027	0.0685249709639954	0.0590790616854909	0.0511555440145417	0.047535826634044	0.0843373493975904
TRIP10	0.000672947510094213	0.00122605363984674	0.0016260162601626	0.000651607298001738	0.00363541937159179	0.0094372596994058	0.00401606425702811
CTD-3128G10.6	0.000155295579252511	0.0000766283524904215	0	0	0.000259672812256557	0	0
SH2D3A	0.0303861683404079	0.0315708812260536	0.0262485481997677	0.0125977410947003	0.0280446637237081	0.00419433764418036	0.0160642570281124
VAV1	0.0339579666632157	0.0405363984674329	0.0317073170731707	0.0384448305821025	0.0451830693326409	0.0360013981125481	0.00401606425702811
EMR1	0.00476239776374366	0.00605363984674329	0.00104529616724739	0.000434404865334492	0.000259672812256557	0.00629150646627053	0.00803212851405622
ZNF557	0.00310591158505021	0.00406130268199234	0.0032520325203252	0.00608166811468288	0.00207738249805245	0.00419433764418036	0
INSR	0.000155295579252511	0.000306513409961686	0	0.000434404865334492	0.00103869124902623	0.00454386578119539	0
CTB-133G6.1	0.00745418780412051	0.00697318007662835	0.00615563298490128	0.00304083405734144	0.00830952999220982	0.00314575323313527	0
CTD-2207O23.3	0	0.0000766283524904215	0.000348432055749129	0	0	0	0
CTB-133G6.2	0.00010353038616834	0	0	0	0	0	0
ARHGEF18	0.019463712599648	0.0201532567049808	0.0149825783972125	0.00999131190269331	0.0249285899766294	0.0220202726319469	0.0160642570281124
PEX11G	0.000672947510094213	0.000842911877394636	0.000580720092915215	0.00217202432667246	0.000519345624513113	0.00314575323313527	0
ZNF358	0.000724712703178383	0.00137931034482759	0.00220673635307782	0.00173761946133797	0.00103869124902623	0.00734009087731562	0
MCOLN1	0.00962832591365566	0.0100383141762452	0.00905923344947735	0.0154213727193745	0.00830952999220982	0.0408947920307585	0.0200803212851406
PNPLA6	0.0105600993891707	0.0186206896551724	0.0146341463414634	0.0125977410947003	0.0106465853025188	0.0625655365256903	0.0120481927710843
CAMSAP3	0.0000517651930841702	0.000153256704980843	0.000116144018583043	0	0	0	0
XAB2	0.0374779997929392	0.0428352490421456	0.0358885017421603	0.0490877497827976	0.0355751752791483	0.0387976232086683	0.0160642570281124
PET100	0.0644994305828761	0.0749425287356322	0.0724738675958188	0.0729800173761946	0.0690729680602441	0.128975882558546	0.0923694779116466
CTD-3214H19.4	0.000465886737757532	0.00053639846743295	0.000464576074332172	0.000217202432667246	0	0.000699056274030059	0
PCP2	0.00186354695103013	0.00122605363984674	0.000696864111498258	0.00347523892267593	0.00207738249805245	0.00139811254806012	0.1285140562249
CTD-3214H19.6	0.0000517651930841702	0.000153256704980843	0	0	0.000519345624513113	0	0
STXBP2	0.0699865410497981	0.106206896551724	0.0846689895470383	0.118158123370982	0.0810179174240457	0.362460678084586	0.755020080321285
RETN	0.00134589502018843	0.000766283524904215	0.000580720092915215	0.000217202432667246	0.00077901843676967	0.094372596994058	0
C19ORF59	0.0000517651930841702	0	0.000116144018583043	0	0.000259672812256557	0.0164278224397064	0.00803212851405622
TRAPPC5	0.0143907236773993	0.0196934865900383	0.0152148664343786	0.0162901824500434	0.0262269540379122	0.046487242222999	0.0200803212851406
FCER2	0.000362356351589191	0.00053639846743295	0.000348432055749129	0.000217202432667246	0.43365359646845	0.00384480950716533	0.00401606425702811
CLEC4G	0	0	0	0	0.00467411062061802	0.0150297098916463	0
EVI5L	0.00176001656486179	0.00153256704980843	0.00220673635307782	0.00152041702867072	0.00129836406128278	0.00594197832925551	0.00401606425702811
CTD-3193O13.9	0.00010353038616834	0.000229885057471264	0.000116144018583043	0	0.000519345624513113	0.00104858441104509	0
AC010336.1	0.0010353038616834	0.00168582375478927	0.00150987224157956	0.00130321459600348	0.000519345624513113	0.000699056274030059	0
MAP2K7	0.024640231908065	0.0275095785440613	0.0288037166085947	0.0271503040834057	0.0272656452869385	0.0346032855644879	0.00803212851405622
TGFBR3L	0.000517651930841702	0.00268199233716475	0.00557491289198606	0.00304083405734144	0.00077901843676967	0	0
CTD-3193O13.1	0	0.000153256704980843	0	0.000217202432667246	0	0	0
SNAPC2	0.0306967594989129	0.0433716475095785	0.0317073170731707	0.0436576889661164	0.034536484030122	0.0506815798671793	0.0160642570281124
TIMM44	0.0202919556889947	0.0238314176245211	0.0211382113821138	0.0217202432667246	0.0202544793560114	0.0199231038098567	0
ELAVL1	0.0628947095972668	0.0745593869731801	0.0624854819976771	0.0779756733275413	0.0838743183588678	0.0566235581964348	0.0803212851405622
CTD-2325M2.1	0.00227766849570349	0.000996168582375479	0.00174216027874564	0.0028236316246742	0.00103869124902623	0.00034952813701503	0
CCL25	0	0	0.000116144018583043	0.000217202432667246	0.000259672812256557	0	0
CERS4	0.0125789419194534	0.0193103448275862	0.0142857142857143	0.0438748913987837	0.0454427421448974	0.012233484795526	0.00803212851405622
CD320	0.0774924940470028	0.112337164750958	0.103252032520325	0.178323197219809	0.0571280186964425	0.0206221600838868	0.0321285140562249
NDUFA7.1	0.0560617041101563	0.0700383141762452	0.059349593495935	0.0755864465682016	0.0745260971176318	0.11604334148899	0.0321285140562249
RPS28	3.93772647271974	4.03854406130268	3.25017421602787	1.92723718505647	3.71825499870164	3.75428171967843	1.43373493975904
KANK3	0.00186354695103013	0.00352490421455939	0.00789779326364692	0.0212858384013901	0.0018177096857959	0.000699056274030059	0.00803212851405622
RAB11B-AS1	0.00414121544673362	0.00521072796934866	0.00499419279907085	0.0052128583840139	0.00493378343287458	0.011883956658511	0.00401606425702811
RAB11B	0.09793974531525	0.119616858237548	0.112078977932636	0.153996524761077	0.128538042066996	0.105557497378539	0.208835341365462
MARCH2	0.0156330883114194	0.034176245210728	0.0291521486643438	0.0317115551694179	0.0202544793560114	0.0391471513456833	1.29317269076305
HNRNPM	0.269800186354695	0.311494252873563	0.274216027874564	0.270851433536056	0.239678005712802	0.215309332401258	0.156626506024096
PRAM1	0.0010353038616834	0.000689655172413793	0.00150987224157956	0.00195482189400521	0.000519345624513113	0.116392869626005	0.0120481927710843
ZNF414	0.0463816130034165	0.044367816091954	0.0347270615563298	0.0347523892267593	0.0293430277849909	0.0304089479203076	0.0160642570281124
MYO1F	0.0130965938502951	0.136475095785441	0.210452961672474	0.338835794960904	0.0493378343287458	0.333799370849353	0.100401606425703
ADAMTS10	0.00388238948131277	0.00252873563218391	0.00418118466898955	0.0136837532580365	0.000519345624513113	0.00279622509612024	0.00401606425702811
AC130469.2	0	0	0	0	0	0	0
ZNF558	0.00129412982710426	0.00145593869731801	0.00185830429732869	0.00152041702867072	0.000519345624513113	0.000699056274030059	0
MBD3L1	0.0000517651930841702	0	0	0	0	0	0
ZNF317	0.0104048038099182	0.0134099616858238	0.0119628339140534	0.0154213727193745	0.013502986237341	0.00908773156239077	0.00803212851405622
ZNF699	0.0233978672740449	0.0206896551724138	0.0203252032520325	0.0219374456993918	0.0249285899766294	0.0146801817546312	0.0160642570281124
ZNF559	0.00823066570038306	0.00574712643678161	0.00894308943089431	0.00651607298001738	0.00753051155544015	0.00104858441104509	0
ZNF266	0.00817890050729889	0.00919540229885057	0.00847851335656214	0.0145525629887055	0.0127239678005713	0.00699056274030059	0.0120481927710843
ZNF426	0.00564240604617455	0.00559386973180077	0.00673635307781649	0.00651607298001738	0.00623214749415736	0.00314575323313527	0.00401606425702811
ZNF121	0.0034682679366394	0.00337164750957854	0.00348432055749129	0.0023892267593397	0.00389509218384835	0.000699056274030059	0.00401606425702811
ZNF561	0.0130448286572109	0.0114176245210728	0.0112659698025552	0.00999131190269331	0.0132433134250844	0.00489339391821042	0.00401606425702811
C19ORF82	0.00496945853608034	0.00490421455938697	0.00383275261324042	0.00608166811468288	0.00363541937159179	0.00664103460328556	0
ZNF562	0.00212237291645098	0.00206896551724138	0.0032520325203252	0.00325803649000869	0.00259672812256557	0.00174764068507515	0.00401606425702811
ZNF812	0	0.000153256704980843	0	0.000217202432667246	0	0	0
ZNF846	0.00786830934879387	0.00888888888888889	0.00987224157955865	0.00977410947002606	0.0077901843676967	0.0136315973435862	0.00803212851405622
FBXL12	0.0204990164613314	0.0183908045977011	0.0246225319396051	0.0186794092093831	0.0210334977927811	0.0160782943026914	0.0160642570281124
UBL5	0.264727197432446	0.37088122605364	0.33739837398374	0.355560382276282	0.258634121007531	0.464173365955959	0.232931726907631
CTD-2623N2.11	0.00165648617869345	0.000689655172413793	0.00104529616724739	0.000868809730668984	0.0018177096857959	0.00034952813701503	0
PIN1	0.150481416295683	0.217241379310345	0.195934959349593	0.250217202432667	0.148013502986237	0.161831527437959	0.0843373493975904
OLFM2	0.0302826379542396	0.025823754789272	0.0139372822299652	0.0154213727193745	0.00233705531030901	0.00384480950716533	0.0160642570281124
COL5A3	0.00010353038616834	0.0021455938697318	0.00452961672473868	0.000434404865334492	0.000259672812256557	0	0.00401606425702811
C19ORF66	0.0988197535976809	0.127049808429119	0.141347270615563	0.1498696785404	0.0952999220981563	0.0342537574274729	0.0522088353413655
CTD-2240E14.4	0.000155295579252511	0.000153256704980843	0	0.000217202432667246	0	0	0
ANGPTL6	0.00129412982710426	0.0010727969348659	0.00116144018583043	0.00412684622067767	0.00155803687353934	0.00139811254806012	0
PPAN	0.0372191738275184	0.0547892720306513	0.0602787456445993	0.0480017376194613	0.0337574655933524	0.0251660258650821	0.00401606425702811
P2RY11	0.00367532870897608	0.00490421455938697	0.00917537746806039	0.0195482189400521	0.00285640093482212	0.0034952813701503	0
EIF3G	0.557977016254271	0.687586206896552	0.600116144018583	0.928974804517811	0.495715398597767	0.493883257602237	0.27710843373494
DNMT1	0.0698312454705456	0.0878927203065134	0.0754936120789779	0.0807993049522155	0.0309010646585303	0.0664103460328556	0.0522088353413655
CTD-2369P2.2	0.000672947510094213	0.00153256704980843	0.00232288037166086	0.00195482189400521	0	0.00279622509612024	0
S1PR2	0	0	0.000232288037166086	0	0	0	0
MRPL4	0.059012320115954	0.0780842911877395	0.0687572590011614	0.0751520417028671	0.0807582446117891	0.124082488640336	0.0160642570281124
CTD-2369P2.5	0.000155295579252511	0.000229885057471264	0.000116144018583043	0	0.000259672812256557	0	0
ICAM1	0.00201884253028264	0.0032183908045977	0.00754936120789779	0.010642919200695	0.00311607374707868	0.0286613072352324	0
CTD-2369P2.8	0.000258825965420851	0.0000766283524904215	0	0.000217202432667246	0.000259672812256557	0.00034952813701503	0
ICAM4	0.00119059944093591	0.00183908045977011	0.00209059233449477	0.00152041702867072	0.00129836406128278	0.0258650821391122	0.0120481927710843
ICAM5	0	0	0.000116144018583043	0	0	0.00034952813701503	0
ZGLP1	0.00160472098560928	0.00137931034482759	0.000813008130081301	0.00108601216333623	0.0018177096857959	0.0223698007689619	0.116465863453815
FDX1L	0.0188942954757221	0.0225287356321839	0.0247386759581882	0.0225890529973936	0.0236302259153467	0.0304089479203076	0.00401606425702811
RAVER1	0.00150119059944094	0.00168582375478927	0.00150987224157956	0.00108601216333623	0.00077901843676967	0.00244669695910521	0
ICAM3	0.387721296200435	0.562298850574713	0.514401858304297	0.496307558644657	0.442742144897429	0.343586158685774	0.164658634538153
TYK2	0.00911067398281396	0.0140229885057471	0.0126596980255517	0.0167245873153779	0.0137626590495975	0.05837119888151	0.0200803212851406
CDC37	0.180971115022259	0.256551724137931	0.234146341463415	0.226542137271937	0.187224097636977	0.231737154840965	0.34136546184739
PDE4A	0.000155295579252511	0.00237547892720307	0.00220673635307782	0.0108601216333623	0.000259672812256557	0.0153792380286613	0
KEAP1	0.0137695413603893	0.0280459770114943	0.0264808362369338	0.0312771503040834	0.0096078940534926	0.0206221600838868	0.00803212851405622
S1PR5	0.00238119888187183	0.00275862068965517	0.0704994192799071	0.337098175499566	0.00986756686574916	0.00559245019224047	0.0120481927710843
ATG4D	0.0204990164613314	0.0270498084291188	0.0276422764227642	0.0403996524761077	0.0218125162295508	0.0181754631247815	0.0441767068273092
KRI1	0.0240708147841391	0.020536398467433	0.027061556329849	0.0251954821894005	0.0199948065437549	0.0195735756728417	0
CDKN2D	0.0850502122372916	0.144674329501916	0.155865272938444	0.237836663770634	0.155024668917164	0.1139461726669	1.80722891566265
AP1M2	0.000155295579252511	0.0000766283524904215	0	0	0	0	0.00803212851405622
SLC44A2	0.0327156020291956	0.0360153256704981	0.0355400696864112	0.0621198957428323	0.0537522721371072	0.0150297098916463	0.136546184738956
ILF3-AS1	0.181902888497774	0.188122605363985	0.206620209059233	0.146394439617724	0.150350558296546	0.0856343935686823	0.072289156626506
ILF3	0.06144528419091	0.0655938697318008	0.0596980255516841	0.0658123370981755	0.0602440924435212	0.0849353372946522	0.0160642570281124
QTRT1	0.0448286572108914	0.0485823754789272	0.0422764227642276	0.0425716768027802	0.0589457283822384	0.0377490387976232	0.0321285140562249
DNM2	0.0279532042654519	0.0360919540229885	0.0295005807200929	0.0571242397914857	0.0371332121526876	0.0531282768262845	0.036144578313253
TMED1	0.02370845843255	0.0285057471264368	0.032404181184669	0.0601650738488271	0.0264866268501688	0.0482348829080741	0.0281124497991968
C19ORF38	0.0043482762190703	0.00053639846743295	0.000580720092915215	0.00152041702867072	0.0199948065437549	0.140510311080042	0.00803212851405622
CARM1	0.00248472926804017	0.00222222222222222	0.0032520325203252	0.000868809730668983	0.00285640093482212	0.0101363159734359	0
YIPF2	0.00724712703178383	0.0109578544061303	0.00952380952380952	0.00977410947002606	0.00571280186964425	0.00803914715134568	0.0160642570281124
C19ORF52	0.0297649860233979	0.035632183908046	0.0341463414634146	0.0497393570807993	0.0285640093482212	0.0311080041943376	0.036144578313253
SMARCA4	0.0239672843979708	0.0334099616858238	0.0317073170731707	0.0262814943527368	0.0194754609192418	0.0346032855644879	0.0120481927710843
LDLR	0.00165648617869345	0.00229885057471264	0.000813008130081301	0.00543006081668115	0.000519345624513113	0.00978678783642083	0
SPC24	0.0000517651930841702	0.000459770114942529	0	0.000651607298001738	0	0	0
KANK2	0.0000517651930841702	0.000459770114942529	0.000232288037166086	0	0.000259672812256557	0	0
DOCK6	0.000155295579252511	0	0.000232288037166086	0.000217202432667246	0.000259672812256557	0	0
RAB3D	0.00258825965420851	0.00383141762452107	0.00209059233449477	0.00304083405734144	0.00207738249805245	0.0195735756728417	0
TMEM205	0.041049798115747	0.0552490421455939	0.0587688734030197	0.0684187662901825	0.0760841339911711	0.1814051031108	0.0522088353413655
CCDC159	0.017341339683197	0.0242145593869732	0.021602787456446	0.0278019113814075	0.0272656452869385	0.0339042292904579	0.0120481927710843
DKFZP761J1410	0.00129412982710426	0.00176245210727969	0.000813008130081301	0.00130321459600348	0.00103869124902623	0.0178259349877665	0
CTD-2342J14.6	0.000517651930841702	0.000229885057471264	0.000696864111498258	0.000434404865334492	0.00129836406128278	0.00034952813701503	0
SWSAP1	0.0224660937985299	0.0215325670498084	0.0170731707317073	0.0212858384013901	0.0277849909114516	0.023767913317022	0.0240963855421687
EPOR	0.00792007454187804	0.0111111111111111	0.00662020905923345	0.00564726324934839	0.00441443780836146	0.00454386578119539	0.0963855421686747
RGL3	0.0000517651930841702	0	0	0.000217202432667246	0.00103869124902623	0	0
CCDC151	0	0	0.000116144018583043	0	0.00727083874318359	0.0129325410695561	0
PRKCSH	0.088518480173931	0.103448275862069	0.0939605110336818	0.0905734144222415	0.115554401454168	0.103460328556449	0.0481927710843374
ZNF653	0.00160472098560928	0.00137931034482759	0.00209059233449477	0.00173761946133797	0.00285640093482212	0.00209716882209018	0
ECSIT	0.0529557925251061	0.056551724137931	0.0436701509872242	0.0421372719374457	0.057387691508699	0.0664103460328556	0.0160642570281124
ELOF1	0.0960761983642199	0.116858237547893	0.107084785133566	0.0992615117289314	0.14178135549208	0.101013631597344	0.0682730923694779
ZNF627	0.00326120716430272	0.00176245210727969	0.0016260162601626	0.00217202432667246	0.00389509218384835	0.000699056274030059	0
ACP5	0.0302826379542396	0.0354022988505747	0.0175377468060395	0.014118158123371	0.118670475201246	0.0269136665501573	0.0160642570281124
ZNF823	0.00336473755047106	0.00160919540229885	0.0024390243902439	0.00260642919200695	0.00155803687353934	0.000699056274030059	0.00401606425702811
ZNF441	0.00258825965420851	0.00298850574712644	0.00150987224157956	0.0028236316246742	0.00441443780836146	0.00034952813701503	0
ZNF491	0.000155295579252511	0	0.000348432055749129	0.000217202432667246	0	0	0
ZNF440	0.00124236463402008	0.000383141762452107	0.000580720092915215	0.00152041702867072	0.00103869124902623	0.00244669695910521	0
ZNF439	0.0112848120923491	0.00597701149425287	0.00394889663182346	0.00847089487402259	0.0218125162295508	0.0034952813701503	0.00401606425702811
ZNF69	0.00284708561962936	0.00145593869731801	0.0016260162601626	0.00369244135534318	0.00129836406128278	0.0034952813701503	0
ZNF700	0.00264002484729268	0.00329501915708812	0.0024390243902439	0.00434404865334492	0.00337574655933524	0.00174764068507515	0.00401606425702811
ZNF763	0.000569417123925872	0.000306513409961686	0.000116144018583043	0.000651607298001738	0.000519345624513113	0.00034952813701503	0
ZNF433	0.000776477896262553	0.00053639846743295	0	0.00304083405734144	0.000519345624513113	0.0034952813701503	0
ZNF844	0.00134589502018843	0.000919540229885057	0.000929152148664344	0.00195482189400521	0.0018177096857959	0.00209716882209018	0
ZNF20	0.000310591158505021	0.000459770114942529	0	0.000434404865334492	0.00077901843676967	0	0
ZNF625	0.000310591158505021	0.000229885057471264	0.000232288037166086	0.00173761946133797	0.000519345624513113	0	0
ZNF136	0.00709183145253132	0.00758620689655172	0.00766550522648084	0.00955690703735882	0.00934822124123604	0.00244669695910521	0
CTD-2666L21.1	0.000258825965420851	0.0000766283524904215	0.000116144018583043	0	0	0	0
ZNF44	0.0192048866342271	0.0183141762452107	0.0120789779326365	0.0156385751520417	0.0122046221760582	0.0094372596994058	0.0120481927710843
ZNF563	0.0083341960865514	0.00475095785440613	0.00371660859465738	0.00260642919200695	0.00415476499610491	0.00174764068507515	0
ZNF442	0.000931773475515064	0.000306513409961686	0.000232288037166086	0.0023892267593397	0.00129836406128278	0.00104858441104509	0
CTD-3105H18.14	0.0000517651930841702	0.000383141762452107	0.000232288037166086	0.00108601216333623	0.00103869124902623	0.000699056274030059	0
ZNF799	0.00227766849570349	0.00222222222222222	0.00267131242740999	0.00347523892267593	0.00077901843676967	0.00209716882209018	0
ZNF443	0.00124236463402008	0.00168582375478927	0.000813008130081301	0.000868809730668983	0.00077901843676967	0.00034952813701503	0
CTD-3105H18.18	0.000258825965420851	0.0000766283524904215	0	0.000434404865334492	0	0.00034952813701503	0
ZNF709	0.0000517651930841702	0.000229885057471264	0.000116144018583043	0.000217202432667246	0.000259672812256557	0	0
ZNF564	0.00129412982710426	0.000842911877394636	0.00139372822299652	0.000434404865334492	0.00285640093482212	0.00104858441104509	0
CTD-2192J16.11	0.00010353038616834	0.0000766283524904215	0	0.000217202432667246	0	0	0
ZNF490	0.000931773475515064	0.000996168582375479	0.00174216027874564	0.00130321459600348	0.00077901843676967	0.00279622509612024	0
ZNF791	0.0134589502018843	0.0169348659003831	0.018815331010453	0.0178105994787142	0.0270059724746819	0.0111849003844809	0.0120481927710843
CTD-2192J16.22	0.000776477896262553	0.000766283524904215	0.000580720092915215	0.000434404865334492	0.000519345624513113	0.00314575323313527	0
MAN2B1	0.00797183973496221	0.0111111111111111	0.00766550522648084	0.00608166811468288	0.0189561152947286	0.0293603635092625	0.00401606425702811
WDR83	0.019463712599648	0.0203065134099617	0.0235772357723577	0.0377932232841008	0.0280446637237081	0.0153792380286613	0.036144578313253
WDR83OS	0.214929081685475	0.29632183908046	0.296283391405343	0.391833188531712	0.301999480654375	0.544564837469416	0.257028112449799
DHPS	0.127808261724816	0.126666666666667	0.117653890824623	0.109687228496959	0.145676447675928	0.0852848654316672	0.072289156626506
CTD-2192J16.26	0.000155295579252511	0.0000766283524904214	0.000116144018583043	0.000217202432667246	0	0	0
FBXW9	0.00553887566000621	0.00873563218390805	0.00429732868757259	0.0052128583840139	0.00545312905738769	0.00978678783642083	0.0281124497991968
TNPO2	0.00388238948131277	0.00421455938697318	0.00476190476190476	0.0052128583840139	0.00493378343287458	0.00454386578119539	0.00803212851405622
C19ORF43	0.676778134382441	0.87823754789272	0.778281068524971	0.829930495221546	0.791482731757985	0.802167074449493	0.626506024096386
ASNA1	0.0794595713842013	0.13095785440613	0.110336817653891	0.154865334491746	0.116333419890937	0.126878713736456	0.072289156626506
HOOK2	0.0403768506056528	0.030727969348659	0.0240418118466899	0.0160729800173762	0.0311607374707868	0.0192240475358266	0.0120481927710843
CTD-2659N19.9	0	0	0	0	0	0.000699056274030059	0
JUNB	3.63878248265866	3.72743295019157	3.26318234610918	1.26476976542137	2.31264606595689	2.02341838518001	1.36546184738956
PRDX2	0.372968216171446	0.450498084291188	0.344599303135888	0.226976542137272	0.215009088548429	0.191541419084236	0.160642570281124
CTD-2659N19.10	0.000207060772336681	0.000306513409961686	0.000232288037166086	0.000217202432667246	0.000519345624513113	0	0
RNASEH2A	0.0201884253028264	0.0276628352490421	0.0271777003484321	0.05125977410947	0.0355751752791483	0.0311080041943376	0.0240963855421687
MAST1	0.000207060772336681	0.000459770114942529	0.000464576074332172	0	0.00077901843676967	0.00104858441104509	0
DNASE2	0.0420333367843462	0.0586973180076628	0.0499419279907085	0.063640312771503	0.0511555440145417	0.0265641384131423	0.0281124497991968
CTD-2265O21.7	0.00010353038616834	0.0000766283524904215	0.000232288037166086	0	0.000259672812256557	0	0
KLF1	0.00010353038616834	0	0.000116144018583043	0.000434404865334492	0.000259672812256557	0.00034952813701503	0
GCDH	0.0363391655450875	0.0352490421455939	0.0329849012775842	0.0341007819287576	0.0329784471565827	0.0265641384131423	0.0240963855421687
SYCE2	0.00010353038616834	0.000383141762452107	0.000232288037166086	0.000868809730668984	0	0	0
FARSA	0.0380474169168651	0.0426053639846743	0.0343786295005807	0.0516941789748045	0.041028304336536	0.0415938483047885	0.0200803212851406
CALR	0.126048245159954	0.181532567049808	0.175842044134727	0.263466550825369	0.152427940794599	0.183152743795876	0.0562248995983936
CTC-425F1.4	0.000362356351589191	0.000306513409961686	0.000232288037166086	0.000217202432667246	0	0	0
RAD23A	0.15343203230148	0.183754789272031	0.178281068524971	0.163987836663771	0.189561152947286	0.146801817546312	0.0602409638554217
GADD45GIP1	0.235272802567554	0.302145593869732	0.274564459930314	0.225890529973936	0.304855881589198	0.332401258301293	0.120481927710843
NFIX	0.000828243089346723	0.000613026819923372	0.000232288037166086	0.000434404865334492	0.00129836406128278	0.00209716882209018	0
LYL1	0.0136660109742209	0.024367816091954	0.010917537746806	0.00347523892267593	0.22851207478577	0.119888150996155	0.751004016064257
TRMT1	0.0350450357179832	0.036551724137931	0.0307781649245064	0.0204170286707211	0.0584263827577253	0.105557497378539	0.0240963855421687
NACC1	0.00357179832280774	0.00666666666666667	0.00394889663182346	0.00760208514335361	0.00285640093482212	0.00978678783642083	0.0160642570281124
CTC-250I14.3	0	0	0.000232288037166086	0.000217202432667246	0	0	0
STX10	0.0621699968940884	0.0817624521072797	0.0632984901277584	0.0701563857515204	0.0810179174240457	0.17511359664453	0.036144578313253
IER2	1.33238430479346	1.74965517241379	1.7931475029036	1.35729800173762	1.18099195014282	1.31562390772457	0.610441767068273
CTC-250I14.6	0.0103012734237499	0.0121072796934866	0.0099883855981417	0.00955690703735882	0.0132433134250844	0.0108353722474659	0.0120481927710843
CACNA1A	0.000258825965420851	0.000229885057471264	0.000116144018583043	0.00130321459600348	0.00467411062061802	0.00034952813701503	0
CCDC130	0.0309555854643338	0.0351724137931035	0.0349593495934959	0.0410512597741095	0.0311607374707868	0.0283117790982174	0.0160642570281124
MRI1	0.0105083341960866	0.01272030651341	0.0103368176538908	0.00716768027801911	0.00934822124123604	0.00524292205522545	0.00803212851405622
CTB-5E10.3	0	0.000153256704980843	0.000696864111498258	0.000217202432667246	0	0	0
C19ORF53	0.387100113883425	0.457854406130268	0.373867595818815	0.349695916594266	0.357309789665022	0.369800768961901	0.184738955823293
ZSWIM4	0.000724712703178383	0.00053639846743295	0.000929152148664344	0.00130321459600348	0.00077901843676967	0.00104858441104509	0
MIR24-2	0.00165648617869345	0.00666666666666667	0.0105691056910569	0.00477845351867941	0.00233705531030901	0.0922754281719678	0.00401606425702811
NANOS3	0.000155295579252511	0.000459770114942529	0.000232288037166086	0	0	0	0.00401606425702811
C19ORF57	0.0000517651930841702	0.000153256704980843	0.000580720092915215	0.00304083405734144	0.00077901843676967	0	0
CC2D1A	0.00936949994823481	0.0134099616858238	0.0121951219512195	0.0186794092093831	0.0127239678005713	0.0185249912617966	0.00401606425702811
PODNL1	0	0.000229885057471264	0	0	0	0.00104858441104509	0
DCAF15	0.015218966766746	0.0184674329501916	0.0155632984901278	0.0186794092093831	0.0173980784211893	0.0178259349877665	0.00401606425702811
RFX1	0.00476239776374366	0.00475095785440613	0.00534262485481998	0.00781928757602085	0.00856920280446637	0.0108353722474659	0
CTB-55O6.4	0.0010353038616834	0.00413793103448276	0.00545876887340302	0.00456125108601216	0.000259672812256557	0.00104858441104509	0
IL27RA	0.110829278393208	0.135938697318008	0.121835075493612	0.110121633362294	0.0838743183588678	0.0555749737853897	0.0481927710843374
HSA-MIR-1199	0.000880008282430893	0.00153256704980843	0.00313588850174216	0.00347523892267593	0.00155803687353934	0.00279622509612024	0.140562248995984
C19ORF67	0.0000517651930841702	0.0000766283524904214	0.000232288037166086	0	0	0.00034952813701503	0
SAMD1	0.00445180660523864	0.00352490421455939	0.00580720092915215	0.00347523892267593	0.00285640093482212	0.0181754631247815	0.00401606425702811
PRKACA	0.00559064085309038	0.00352490421455939	0.00522648083623693	0.00890529973935708	0.00545312905738769	0.0387976232086683	0
CTB-55O6.10	0.00010353038616834	0	0.000116144018583043	0	0	0.00209716882209018	0
